ItemNumber,StoreNumber,Year,SalesDollars,MarginDollars,SalesUnits
860,6,2017,2051.80816221862,448.96825198721,75
860,10,2017,3854.53488914553,384.958500147711,142
51,5,2017,11781.1436013048,1751.06033962661,810
1074,6,2017,7042.16933680135,1989.49256001526,300
1074,10,2017,2183.4649403122,341.016926548962,95
1561,6,2017,35658.6368624434,6125.39978139059,2555
1561,10,2017,23809.5912327577,1090.12238917675,1774
1562,10,2017,4480.06558193277,635.218630057937,341
1661,5,2017,1759.99172499827,320.791802838729,54
1869,6,2017,16985.1411462884,3406.21705015096,2845
1869,10,2017,7299.88020286225,654.813287712188,1128
526,6,2017,4608.99185357401,1500.51205530813,1131
1722,10,2017,1777.662738454,13.5156259434166,151
823,4,2017,6581.6797274118,500.520891391757,502
823,3,2017,8001.23396869165,927.620829023954,611
823,5,2017,18142.2061352158,3468.61708462489,1517
1074,2,2017,3156.8647310773,355.495698733674,158
1074,1,2017,900.229945690784,54.1572394695315,45
1074,4,2017,10571.2587682215,1257.17457848042,529
1074,5,2017,1406.30098118806,388.637718789457,61
1072,2,2017,93537.787480866,1049.08730672714,9384
1072,3,2017,79790.5504364008,757.392309730754,8003
1072,1,2017,94788.15336008,975.8086144042,9509
1072,4,2017,244136.900258436,2858.24399605735,24491
1072,5,2017,146026.54484969,8755.7970079296,14047
1561,1,2017,19814.2420651054,942.005970762585,1531
1561,2,2017,10003.8672552733,282.744684236705,774
1561,4,2017,37008.5116701989,2250.2653522028,2862
1561,5,2017,16655.3165744414,2431.87147067657,1221
1562,2,2017,1960.24603783324,339.548523263054,140
1562,3,2017,3832.03397040854,608.518953106631,278
1562,1,2017,2211.05335927879,363.042975837591,160
1562,5,2017,5114.43178144787,1107.02813199669,367
1661,2,2017,1480.7201617618,239.554996277473,41
1661,3,2017,607.460407161601,129.108964181446,17
1661,1,2017,1200.68869342774,237.612914512239,33
1661,4,2017,3236.61612708156,653.123676576435,90
1661,10,2017,4428.70114923494,917.783632258151,128
1869,1,2017,5691.53462394829,470.489044231225,817
1869,4,2017,4524.50071052041,374.016527275295,649
1869,2,2017,2064.75230837241,170.682145383567,296
1869,3,2017,2844.83997016014,234.107693765231,408
1869,5,2017,10749.5144724687,2155.94096715061,1801
526,5,2017,1323.21373060288,371.248823920597,341
1722,3,2017,696.807214991303,64.5478505920124,48
1722,2,2017,1047.07194598867,132.235242144993,70
1722,1,2017,2625.85850458128,841.758236326433,176
1722,4,2017,2783.55813195145,766.822458789989,189
1894,2,2017,408.094796898383,92.3041463378662,14
1894,3,2017,1885.23438887834,419.56860770375,66
1894,1,2017,1477.96389581462,254.096925592761,54
1894,4,2017,3200.92634698986,761.169737710547,108
1894,5,2017,565.730025531469,156.061585440711,19
759,8,2017,821.65060670145,81.537750288454,157
759,9,2017,867.888899927431,104.273054153459,170
757,7,2017,3216.47220212183,529.383384279663,480
757,8,2017,925.139377194696,94.4830673427628,138
757,9,2017,2137.99943193123,293.301714398256,323
1448,7,2017,35.8958560503643,8.24200554026106,4
1586,9,2017,1503.91658685929,194.587119306853,100
1585,9,2017,890.351179422169,109.640778681174,31
1585,8,2017,474.760369527262,35.3995716882477,17
1585,7,2017,1631.45184577953,209.05010220892,57
1465,7,2017,415.140018735322,64.7202695584868,9
1465,8,2017,242.087732444438,11.1788121120782,5
1465,9,2017,811.720321443169,85.4673869529371,18
1466,9,2017,1352.06436481631,240.991820998093,86
1466,7,2017,864.385608630087,150.55081001224,55
1466,8,2017,190.826337725941,40.4837206996731,12
1569,7,2017,1921.94166901595,574.398313312562,89
1569,8,2017,177.431400412565,45.7573411028287,8
357,7,2017,3169.87327596818,274.922989400432,241
357,8,2017,2589.43457888683,219.913128668115,197
357,9,2017,2606.16537078113,221.113114149073,198
1187,7,2017,2118.33205762591,184.545135545156,178
1187,8,2017,308.85634305265,31.6417224189333,26
1187,9,2017,1420.73917804219,132.472081384656,118
1193,7,2017,1497.95326380535,135.582570065559,125
1193,8,2017,30.885634305265,5.68414175190418,3
1193,9,2017,1822.25242401064,165.566417806853,152
872,7,2017,1023.39897023676,89.9989110718162,147
872,8,2017,3553.92158443957,262.751347195688,510
872,9,2017,1858.27707753517,163.419075367245,267
871,7,2017,2764.97265642914,238.039225143632,397
731,8,2017,793.160605415693,204.660681633839,67
731,9,2017,1021.36397014492,262.970502438789,86
1653,7,2017,1480.01177565388,383.363782600649,116
1653,8,2017,350.045775291281,79.3253560043517,28
1653,9,2017,144.961557175045,34.6101075560388,12
55,7,2017,160.700608518262,83.604251600924,23
55,8,2017,396.129511548262,116.367013087594,57
56,7,2017,3192.20675798875,419.047561376492,555
56,8,2017,2614.83344079258,628.034506454836,473
56,9,2017,3615.29358088018,447.057748787264,629
332,9,2017,266.662290515516,29.1785943264415,41
332,7,2017,249.300390997794,15.8208612094666,39
332,8,2017,174.997128150807,14.3998257714906,27
334,9,2017,882.777887941145,58.5150814793247,28
334,7,2017,566.000500227219,75.1411961036445,18
334,8,2017,628.261199239584,63.0781841634923,21
329,9,2017,708.321709181839,68.2097010228502,109
329,8,2017,474.992204980763,48.5046762829157,73
198,7,2017,2230.86241080569,448.828043157329,493
198,9,2017,1564.88931112998,219.266241758183,348
902,9,2017,15634.2874777293,1466.09805064253,2354
902,8,2017,10304.6222372008,777.405541267902,1561
902,7,2017,13448.9420942943,1591.05443348856,2029
1042,9,2017,6564.72997981141,961.472577334592,131
1042,8,2017,6371.64968628754,933.193972118869,128
1043,8,2017,212.296876669593,7.97358773531003,8
1043,9,2017,1273.81989925981,174.029473304133,43
1713,9,2017,8531.41589135301,1628.2381941156,179
1713,7,2017,9240.44598664276,1643.20880245467,201
1727,7,2017,1755.43229441276,20.6208031332968,85
1727,8,2017,452.710241949859,24.3470738373229,22
1727,9,2017,783.603832832496,72.9464858161037,39
1728,8,2017,164.513013753607,48.3467834564739,12
1741,1,2017,414.779385807654,125.935318369966,278
1741,4,2017,1674.54748063583,538.368433461159,1122
1741,2,2017,1137.84840578162,363.216657946677,765
1741,10,2017,42.7736411708862,9.42620173857443,27
1744,9,2017,3377.19857013492,628.70034050394,747
1753,7,2017,432.579196737544,89.8094396800861,49
1753,8,2017,962.696720661816,195.314057879791,109
1755,9,2017,1718.67349528547,198.313390010879,412
1755,7,2017,735.807090169093,82.2147947282363,176
1750,8,2017,267.82146778302,92.0199392502711,33
1750,9,2017,305.636406198473,102.314551534275,39
381,7,2017,291.88083595743,125.903739804678,15
546,7,2017,1621.75339597475,306.583974744191,216
546,9,2017,2144.77417907241,165.967465586016,313
546,8,2017,986.781848331059,187.719097142289,129
549,7,2017,962.902796620483,227.697876583001,126
549,9,2017,1163.92989430046,304.418000951063,151
549,8,2017,348.203971410692,75.6148745829698,45
847,8,2017,3305.47125677128,366.817088068029,390
847,9,2017,7324.37748244883,803.263965239926,866
1011,7,2017,766.731363716609,243.423370525297,26
1011,8,2017,1399.83534798488,366.295568062292,48
1011,9,2017,720.235475542294,214.844768939334,24
1099,6,2017,3826.09640684944,1942.07655477066,672
1099,10,2017,1614.88849060164,803.36454297037,281
1369,7,2017,729.689210146157,252.707468720073,40
1369,8,2017,190.51722378794,69.9781006789982,10
1886,7,2017,40781.0154480474,1096.51894336156,887
1886,8,2017,16992.7530770117,416.552854718712,370
1892,8,2017,360.555649183315,44.1468342731225,3
1892,9,2017,360.555649183315,41.8731775723608,3
758,1,2017,3473.9254732344,571.572031719254,464
758,2,2017,6661.22504745738,835.979990449969,886
759,4,2017,4755.61489816581,772.023290600155,957
759,3,2017,2406.864159255,458.159509200039,484
759,2,2017,2086.80243594981,277.370801888759,420
759,5,2017,442.960273155411,88.8942928580295,72
757,2,2017,2701.32094469577,494.524437629151,544
757,3,2017,5325.8270757983,1071.46072023394,1072
757,1,2017,1945.97527769553,346.004129364953,392
757,4,2017,4783.46091208074,904.622633602923,965
757,5,2017,3778.93077180945,1065.88252456858,617
1620,3,2017,3790.12327231457,1181.35412743742,708
1620,4,2017,4555.28330684634,1379.10005063007,858
1448,1,2017,648.81727611665,134.524688128399,71
1448,4,2017,5403.71090842713,1070.27841874954,616
1448,3,2017,1952.38939190905,308.603423994382,223
1448,2,2017,1335.16613620559,267.423080144448,148
1448,10,2017,2969.07801374171,217.718418380574,353
1584,1,2017,1731.50172371251,467.489080528831,210
1584,2,2017,734.957026839591,188.287195531826,89
1586,4,2017,11677.6033118219,61.8308308346022,711
1586,2,2017,4730.48651095582,50.5888615919472,287
1586,1,2017,6958.45097859275,-12.7577403764961,424
1586,5,2017,6763.29704573479,1214.21257197691,377
1585,4,2017,2892.50791534938,227.397406534282,95
1585,3,2017,1605.79538892545,123.424822429542,53
1585,2,2017,2465.32533277944,187.481942116973,81
1585,1,2017,1610.96016763955,140.808822620782,53
1585,5,2017,2445.06549009295,502.099819656175,70
1464,1,2017,1814.57609455028,661.823571313377,39
1464,4,2017,2418.15969773945,493.904708285367,52
1464,3,2017,3188.51027048016,726.575419437152,73
1464,2,2017,2289.36222357237,879.241993323712,48
1464,10,2017,2012.08702118549,298.6069133667,53
1465,4,2017,2317.41431344596,593.124402528557,49
1465,3,2017,1026.88938178669,373.35337740424,22
1465,2,2017,755.989654371075,270.123047476602,15
1465,10,2017,0,0,0
1466,3,2017,4271.28487630794,772.08076358898,285
1466,2,2017,4277.41563607829,989.389450084938,268
1466,4,2017,10747.7113078304,1725.41191311375,724
1569,1,2017,8304.3073051542,712.712429275563,446
1569,3,2017,8496.61481383306,873.432958346092,446
1569,4,2017,14423.1533091466,1617.58169147339,750
1569,2,2017,4782.45629178223,464.790376339288,249
1569,5,2017,8959.07502457737,2169.28543727017,433
356,2,2017,1335.29493367975,144.298254085145,94
356,3,2017,1302.51597650423,145.008771804133,91
357,2,2017,15255.7259416574,1342.38902112539,1093
357,4,2017,4621.40793008372,349.13261782807,335
357,5,2017,7036.03857703099,1141.83939501362,568
1187,1,2017,1538.9237403379,101.035619640097,135
1187,3,2017,5418.79309265209,351.027331745372,477
1187,2,2017,1994.41600772977,149.271878118062,174
1187,5,2017,2274.55051404316,361.14826192029,228
1193,2,2017,5260.79723109134,378.405947850377,460
1193,3,2017,3089.50365208792,233.365597480955,269
1193,1,2017,1829.32340534241,133.940484670564,160
1193,10,2017,4030.57527683709,352.812310148296,336
872,2,2017,1553.05282325403,136.577294872142,223
872,3,2017,3923.02938590758,344.995825775296,563
872,1,2017,1032.3761541862,90.7883752040251,148
872,4,2017,583.516956713942,51.3151685935794,84
871,2,2017,879.764027045635,77.3674849564736,126
871,5,2017,2061.55813101307,359.418703899447,265
731,5,2017,621.022781191395,218.223991210841,55
1653,1,2017,1437.76620412708,286.59126927448,156
1653,4,2017,2182.74367445687,376.764651919514,246
1653,3,2017,680.127942086666,145.75086808841,73
1653,2,2017,1157.83777377235,195.472108599059,129
1653,10,2017,1084.28153627554,295.733263925459,84
55,3,2017,2112.12401937106,407.917380254957,390
55,2,2017,677.410315381741,24.9792767143958,131
55,5,2017,2527.39283558055,832.156141979202,447
56,4,2017,4820.07803398644,119.469449234349,985
56,2,2017,4989.66566822223,174.01542084258,1007
56,5,2017,15572.9670002783,3426.45875260797,3134
332,4,2017,1069.75318118949,10.2946122840042,169
332,3,2017,428.779671249616,-15.7892826441783,68
332,2,2017,522.415434969081,13.1366831599563,81
332,1,2017,542.907113109062,0.410521348748635,85
332,5,2017,338.04185069891,-15.3623404414797,49
334,3,2017,2137.02057112756,231.502462128942,79
334,1,2017,2272.46399496165,67.925493935255,84
334,2,2017,1258.64755680293,95.9830491939598,46
334,4,2017,5266.81207313494,4.97362403291616,197
334,5,2017,2620.28157394985,-198.169075967511,98
329,3,2017,1219.14537147588,26.0842107138354,191
329,1,2017,3284.15527479663,85.2984416286443,515
329,4,2017,6798.72923087815,390.92684898721,1048
329,5,2017,1918.37397898153,239.43799769308,295
198,2,2017,2849.88883114749,618.422306966713,607
902,5,2017,11004.9069839946,2102.71497957143,1681
1042,4,2017,18876.8669278648,1904.63274465847,420
1042,3,2017,12568.6886368468,1702.85834389198,279
1042,2,2017,5618.26174089464,572.298338720886,125
1042,5,2017,9525.26872101584,2098.42724197658,191
1043,4,2017,6982.07243535499,637.950175955379,259
1043,3,2017,1667.36058157731,149.30345668335,62
1043,1,2017,1458.94050888015,130.640524597931,54
1713,2,2017,11821.7405651622,143.003532908323,260
1713,3,2017,13019.7245116325,475.036357632748,281
1713,10,2017,18828.0526851555,1469.65316552269,416
1727,2,2017,1773.56697877548,88.2463006983124,85
1727,3,2017,3806.87982370371,241.228660237756,184
1727,4,2017,5688.52076305279,341.175608839537,273
1727,5,2017,6404.49304220015,1290.54522734889,321
1728,4,2017,2157.61528724687,-55.4519606463541,180
1728,3,2017,3623.00854958279,348.658939348745,303
1728,1,2017,1248.78167028173,8.95252325924909,104
1728,5,2017,1752.94650316133,353.160148044947,135
1729,3,2017,1478.65940217513,83.4779373397706,84
1729,2,2017,1593.21187569932,8.92094469396073,86
1744,5,2017,1325.3904079163,366.572196294218,300
1753,3,2017,1426.85705806513,98.2409166120773,179
1753,1,2017,349.015395497945,18.6629320854187,44
1753,2,2017,1680.8456771226,121.056430032915,211
1753,4,2017,934.129440891558,61.8624093998905,117
1753,5,2017,11880.4464538876,2514.2803156885,1454
1755,4,2017,640.999269434708,29.1628050437973,160
1755,3,2017,1625.35972525143,123.298508168388,406
1755,2,2017,1464.05376860458,105.046413217371,364
1755,1,2017,756.582122752243,65.3360515816097,188
1750,1,2017,941.406498181998,132.629974211098,139
1750,4,2017,528.533314992017,61.546623747007,80
1750,2,2017,299.930678092872,33.1101257048419,45
1750,3,2017,397.5462837641,61.7518844213813,58
1750,10,2017,308.727545578483,106.103979368878,39
1843,2,2017,1082.36245391045,92.4146713163755,66
1843,3,2017,807.057852878321,117.993309199944,46
1843,1,2017,890.080704726418,74.5412033631657,54
1843,4,2017,2698.39724203218,330.753892830247,158
381,1,2017,320.602672696688,52.2625255522301,23
381,4,2017,1007.60839990388,175.071565958649,72
381,10,2017,576.690690583087,243.139163437701,31
796,4,2017,8763.9854904565,1439.61942364824,779
796,5,2017,2532.40305732565,572.574651167159,237
1259,2,2017,1140.10236157955,231.076151497549,182
1259,3,2017,2048.36926965836,368.237649827526,334
1259,1,2017,1171.42590729698,252.928518677092,184
1259,4,2017,2233.34820205711,388.163724524479,366
1259,5,2017,2284.17168536344,627.667879311838,380
546,4,2017,1665.60893592864,278.557682265122,227
546,3,2017,2278.77507119584,393.248820892863,310
546,1,2017,1842.0357160427,307.733276627861,250
546,10,2017,1775.78229533116,108.851314548965,252
547,2,2017,6729.39755053402,915.557659190975,679
547,3,2017,8806.90080884897,1427.05115466348,878
547,1,2017,3995.47796512656,541.714498239113,406
547,5,2017,3794.74710163717,1117.38858558932,350
549,3,2017,1960.85138596183,237.344496707288,274
549,2,2017,1843.63280472237,174.377626986437,260
549,1,2017,1598.66000885659,275.886135641727,220
549,5,2017,6869.90271510288,1870.85899540409,1029
846,6,2017,1795.73302407964,902.90460175841,424
846,10,2017,1112.11467044304,651.78158755168,224
847,4,2017,19511.6323995498,260.272114034899,2416
847,2,2017,6903.66053308207,135.251310915684,851
847,5,2017,27180.7620811017,3345.4583116079,3412
1011,3,2017,2475.07530157388,634.539690904237,90
1011,4,2017,2824.33541227275,748.712309489943,97
1369,4,2017,7610.74578651191,1407.04881773135,421
1369,2,2017,3549.55535006531,755.783381829312,193
1369,3,2017,5896.65748130678,998.721074020473,327
1369,1,2017,5395.3648321011,1127.21267725053,296
1369,10,2017,1181.3819520501,364.527168406144,66
1883,1,2017,1660.93358761637,433.779119976336,55
1883,4,2017,10970.363501423,2416.15497662538,367
1883,2,2017,2999.97652779439,666.749827498361,100
1883,3,2017,8791.05871952642,2497.05926089415,294
1886,1,2017,53516.3293772241,-1310.2262523792,1213
1886,4,2017,251933.024249517,-10403.7561739606,5720
1886,2,2017,42226.8443740573,-1904.32674836082,960
1886,3,2017,90645.0219705683,-2670.80405343221,2058
1886,10,2017,137997.98005698,3642.13656409961,3004
1892,2,2017,1673.9807717495,158.019140702936,13
1892,3,2017,2510.97115762425,267.865180058485,19
1892,4,2017,6026.30501880336,511.999068302769,46
1892,5,2017,721.11129836663,138.756215877039,5
1230,2,2017,348.925237266028,162.64540051768,59
1230,4,2017,104.583549023666,39.3626816319365,18
1230,5,2017,841.652854439597,393.359503764199,138
758,6,2017,15117.1656189485,2967.71977673489,1832
1584,6,2017,4125.97556595264,1374.95173240096,505
1585,6,2017,4575.67194700699,1037.28008116582,129
1585,10,2017,1596.71516699667,176.682072788355,55
1464,5,2017,2781.85800529244,1202.25929555114,59
1569,10,2017,1771.22286474564,436.873661481769,81
357,10,2017,1830.48258260991,150.519863018257,139
1193,6,2017,1490.85652297875,239.681310538626,149
731,6,2017,817.207093842686,281.903431257424,73
731,10,2017,120.927948495468,30.1417405677363,10
1653,6,2017,1912.99024456134,552.78641690769,169
55,6,2017,6323.24759549556,2144.51410540819,1123
55,10,2017,464.495210836146,93.9146531675724,75
332,6,2017,2315.03156017387,413.125317242313,353
332,10,2017,299.995076829956,16.6734824722523,46
488,5,2017,4427.24573777685,668.778750318138,491
1043,6,2017,2740.62993381156,446.157759676546,91
1043,10,2017,3929.53365835302,607.49264973476,131
1713,6,2017,17890.896503621,4798.79230616088,375
1728,10,2017,699.189968263394,72.631015948873,49
1755,6,2017,17572.0325968256,4289.54546771581,4495
1755,10,2017,262.630929574086,21.8049993316102,63
1750,6,2017,2212.22541629371,666.571408604481,312
1843,6,2017,489.288724613308,89.1936576569631,26
1259,6,2017,3484.84749904377,921.267221687936,586
546,5,2017,5328.87957593606,1418.51531057321,808
547,6,2017,9603.43590808784,2627.27252750373,896
547,10,2017,0,0,0
846,8,2017,276.811531479882,148.292942594122,57
846,9,2017,726.250317585896,399.658322289441,146
846,7,2017,1561.75953250772,859.442232887913,313
847,6,2017,33948.4768802004,4663.9500955585,4200
847,10,2017,10114.5815640673,1152.7148950061,1197
1098,6,2017,2190.07225073698,753.185571155865,158
1099,4,2017,1629.49412417219,958.680400591796,282
1099,2,2017,716.590507023366,371.458663486938,138
1099,3,2017,669.527909962716,284.301823291074,146
1099,1,2017,164.603171985524,93.2041354485844,30
1099,5,2017,1611.19200309305,811.575285730995,285
1369,5,2017,5105.95690764768,1486.79243183295,298
1883,5,2017,2626.6441691737,954.795605490022,77
1886,6,2017,118849.41485736,14854.8631079406,2553
1230,6,2017,1592.32317312757,731.919775826554,259
1230,10,2017,277.610075819718,160.103326011968,33
1613,6,2017,2717.78126189432,836.375669873032,189
1612,6,2017,2283.60497647711,611.519232594678,44
1612,10,2017,351.114794326868,100.514573312839,6
1798,5,2017,3050.23330221438,1175.59040770099,422
1803,6,2017,2958.09158919525,1346.4692875463,237
1163,7,2017,15116.8178657682,1640.86962023094,1311
1163,8,2017,3524.92927300456,187.877305754383,309
1880,6,2017,11172.3437004118,2890.47781657544,2369
1880,10,2017,2475.37153576447,304.175161783996,493
927,6,2017,1131.94948146477,421.400480276127,36
1451,6,2017,2119.27227918733,578.173057114305,129
1450,6,2017,1204.61701638984,328.796495460848,93
1450,10,2017,592.056229251219,107.872379025026,41
1030,6,2017,1272.8152789613,427.874401945893,70
1030,10,2017,237.631339838257,41.8100204417841,13
642,6,2017,1420.88085526378,519.498977558754,86
1645,6,2017,2570.56574892135,596.930882788416,71
638,6,2017,7747.67038129893,1940.49841597037,451
638,10,2017,8249.16910646327,538.888216645805,520
277,6,2017,1677.00751239242,356.113533363541,153
1745,6,2017,1881.09998995757,297.82723858973,245
916,6,2017,3086.96634184683,799.190330317728,59
916,10,2017,2193.66570026624,429.232280253292,40
1028,5,2017,11749.4336631648,2118.89757324628,1227
1027,6,2017,10715.30586333,2279.66010180864,1167
117,6,2017,2574.71302758953,915.281662530355,249
1550,6,2017,8634.20915548575,3118.38016436868,1016
1550,10,2017,742.607596805115,133.720066284852,89
887,6,2017,2642.0612268315,1051.88722021843,198
1242,5,2017,3474.8528150484,1118.94682989348,175
1328,6,2017,1513.34456196832,681.087285603407,91
1328,10,2017,2405.5504250185,109.419728724156,206
1253,6,2017,20598.8633979838,4061.18854647525,1852
1253,10,2017,2812.52468389162,371.301244338976,314
1650,6,2017,1045.29454084516,397.226772762237,18
1650,10,2017,2597.78065521286,851.516013000535,45
1701,5,2017,1626.01659236968,462.849399823839,129
762,6,2017,2049.83756086386,557.991353931343,335
1572,6,2017,475.391477150681,214.371090460009,13
1572,10,2017,2138.34718511148,500.141317036991,67
27,6,2017,6953.00284543548,1587.3494783161,457
27,10,2017,4813.13585012883,691.002481425471,301
49,5,2017,7534.8840742275,1063.87791724407,522
52,6,2017,15466.5802866163,2310.48978142119,1018
1230,7,2017,373.667232053523,208.544845164307,46
1230,8,2017,384.383181904224,221.681528324263,46
1230,9,2017,657.201991684927,375.911241192597,80
1614,7,2017,1101.61767629843,294.028021399888,66
1614,8,2017,982.531531683546,245.712816508703,58
1612,7,2017,2387.45437989802,539.140845168112,48
1612,8,2017,1799.12039765023,405.94261467465,36
1612,9,2017,2073.34309989935,541.256609042432,40
1028,9,2017,996.415899398757,145.040350369422,102
1028,7,2017,2076.35696079486,269.77568325843,210
117,7,2017,249.725422662545,58.5782386099014,22
117,8,2017,257.079758437485,34.6574754039713,24
117,9,2017,244.303049000111,99.6619520500533,21
1550,9,2017,1668.09472718006,385.984803519582,197
1550,7,2017,1243.56537257796,338.538009173827,139
1550,8,2017,1327.60572447198,440.3157250982,148
1551,9,2017,885.572793130571,180.376764927093,55
1551,8,2017,3945.9424565619,747.780426028284,247
1551,7,2017,3583.48060476091,686.833795021755,224
887,7,2017,706.132152120999,201.218618017408,50
887,9,2017,541.219866197474,169.419002772033,37
1242,7,2017,1771.57061792589,311.19097163411,95
1242,8,2017,381.266283029381,61.4203094858535,21
1242,9,2017,2078.0055684642,361.921936769855,112
1327,7,2017,0,0,0
1327,8,2017,933.717288974224,71.4465039649067,45
1327,9,2017,1491.92554201434,218.665775339225,71
1324,9,2017,1127.53172810084,132.519449232588,64
1328,7,2017,1329.15129416198,174.139998282642,106
1253,9,2017,3912.14599934046,338.982319587434,450
1253,7,2017,2355.20349236658,243.92862756991,263
1253,8,2017,2712.66800216989,326.806572169202,303
1650,7,2017,868.919279720767,288.564929605002,15
1650,9,2017,1305.31088169366,406.795078044609,23
1080,7,2017,330.417040228219,134.824684498638,27
1080,8,2017,97.5769664289774,41.273184831882,8
267,7,2017,18534.626279508,2556.49912065795,2390
267,8,2017,2360.02051790043,277.089121086387,303
1880,7,2017,666.333732603372,100.830358965723,130
1880,8,2017,1391.54079064852,210.02903773286,272
1880,9,2017,1036.49767335955,150.519231446952,204
40,7,2017,6048.12331092726,598.16118369205,386
40,8,2017,122.911429597641,14.3524579235581,8
1721,7,2017,3353.4354361511,43.8942057508156,174
1721,8,2017,1024.22327407143,-36.2995607989659,55
1721,9,2017,830.408834944812,54.7256536447219,41
1451,8,2017,490.821414555897,107.746064763873,28
1456,7,2017,849.496620616372,188.808241859084,57
1456,9,2017,250.987637909383,55.0730178628939,17
1456,8,2017,320.512514464771,63.7413340345477,22
1450,8,2017,748.10724895205,144.6299869135,52
1142,7,2017,802.382504566056,49.0099333275294,44
1142,8,2017,187.735198345931,10.2314551534275,10
1142,9,2017,1191.98198417405,59.3045456115336,66
1030,7,2017,342.871755980175,124.32481154026,17
1030,9,2017,374.671852352027,121.451162099019,19
1783,9,2017,859.104912189236,422.000157230953,32
1783,8,2017,93.7259219513818,39.1574209575621,4
169,8,2017,0,0,0
169,7,2017,0,0,0
642,9,2017,406.14995503846,146.208757285091,23
1645,8,2017,586.788412557786,151.435009840314,14
1645,9,2017,1363.73341597584,266.302041076711,35
1645,7,2017,1711.4479569847,375.295459169474,43
530,7,2017,7247.40811188658,819.941552925666,997
530,9,2017,2743.52787698032,208.67115942546,377
530,8,2017,1029.99340091411,138.945687268769,142
638,7,2017,3875.94102935209,434.568426215719,245
638,9,2017,2875.21041456874,411.9739627519,176
638,8,2017,508.865940686704,55.7993248645261,32
277,7,2017,949.482099812274,135.772041457289,99
277,9,2017,380.081346267044,40.1995136120779,39
277,8,2017,258.110138230822,49.6730831985849,26
1745,7,2017,1007.69855813579,356.790419910497,111
1745,9,2017,634.456357747021,226.134106029921,70
1745,8,2017,549.359866564833,193.323976695319,61
1803,8,2017,680.656011730751,183.31357149891,55
27,9,2017,534.792872236537,59.778224090859,33
49,7,2017,3160.0202691944,269.207900654546,196
49,8,2017,227.829852054142,18.9471391730139,14
49,9,2017,6711.34014465579,511.572757671376,416
52,9,2017,5702.18617506191,398.679386765502,354
52,8,2017,6886.40167154368,514.335882134108,426
52,7,2017,5355.93992525856,446.441966764141,332
569,7,2017,2155.64468589212,308.127850801139,352
833,9,2017,5964.21175650741,929.611068101252,426
833,8,2017,5131.63912399659,778.774787858806,367
833,7,2017,5279.4986243404,818.058523077521,377
862,10,2017,360.375332719481,121.766947751903,26
955,10,2017,825.398613199712,177.739954725515,61
679,5,2017,4295.98823185318,644.818513905597,73
268,6,2017,6269.95120068522,826.348370144194,614
268,10,2017,1034.47555301513,137.650966091946,121
734,7,2017,669.592308699799,88.2305114156683,5
735,7,2017,5930.96912842489,1270.84778146462,103
735,8,2017,965.015075196824,133.024706277202,18
735,9,2017,3696.80950228052,781.96422295293,64
942,9,2017,2294.34668582264,707.123339005177,214
959,9,2017,3349.043442282,385.63743930141,76
959,7,2017,0,0,0
1463,8,2017,55.9882620204283,16.3892753846571,4
1463,7,2017,160.108140137093,39.5363637410224,12
1463,9,2017,127.844372858241,34.8153682304131,9
1662,9,2017,1759.68261106027,295.245375091754,111
1664,9,2017,16405.410835315,2590.52076164984,1400
1664,8,2017,2759.53740301929,368.458699784544,234
72,9,2017,875.320514186871,329.364435957559,76
72,7,2017,2216.46285319381,720.18075996626,205
1247,8,2017,122.254562479389,27.2838804091401,15
656,7,2017,22025.1537471626,1714.95293439742,146
656,8,2017,9982.40959607704,352.511524313924,66
656,9,2017,14092.8135474029,1346.5731810261,93
441,7,2017,586.543697356868,103.293487058214,33
441,8,2017,378.458498092539,82.2305840108805,21
1567,8,2017,414.818025049904,128.098450092218,8
1567,9,2017,1751.04030054366,557.330098774205,32
1567,7,2017,1405.88882927073,398.758333178723,26
1082,7,2017,5841.60944084777,1398.0467161246,693
1082,9,2017,1052.15944621827,278.42821014744,122
941,7,2017,937.76152966307,236.286614770128,86
941,9,2017,1186.49521177453,254.714128651322,108
367,7,2017,3404.11724223584,311.048868090312,258
367,8,2017,4582.98764353968,385.195339387373,349
367,9,2017,4434.07200390771,376.432287519854,337
1189,7,2017,3644.50484802127,328.132871911313,304
1189,8,2017,166.934406267948,13.5629937913491,14
1189,9,2017,555.941417494771,51.9151613340582,46
878,7,2017,415.243056714656,57.8361423256251,55
878,9,2017,1428.58294421897,98.8415409238618,202
878,8,2017,227.224503925557,22.3102563762239,32
730,7,2017,1104.34818275077,231.83403706447,98
730,8,2017,960.816277538977,262.575770372685,80
730,9,2017,706.582943280584,201.865978605819,58
184,9,2017,683.038765002842,258.06003553645,41
184,8,2017,228.22912422406,72.7570144243735,13
184,7,2017,867.772982200681,355.053598819637,52
1344,7,2017,945.940169272679,216.597379312838,106
420,7,2017,3395.87420388915,602.345343592757,269
420,8,2017,1535.67804398889,123.157825660029,124
1285,8,2017,760.883958389423,86.967368804134,139
1285,9,2017,23087.1919596494,3433.54892997934,4221
1742,9,2017,958.227448308219,173.051327244326,108
1742,8,2017,1286.73828591876,261.344206326439,147
1742,7,2017,557.693063143443,78.820098959738,64
1770,7,2017,4577.95166229975,759.685545141994,520
1770,8,2017,1892.66600313778,340.511669504349,215
1770,9,2017,2649.37692336419,459.499703510876,300
1014,7,2017,0,0,0
1014,8,2017,0,0,0
